State,Arrival_Date,Min Price,Max Price,Modal Price
Gujarat,2012-02-05,3267.1052631578946,4222.368421052632,3756.315789473684
Gujarat,2012-02-06,2107.75,2923.25,2524.75
Gujarat,2012-02-07,2933.5714285714284,3886.6666666666665,3533.3333333333335
Gujarat,2012-02-08,1250.0,1602.5,1426.25
Gujarat,2012-02-09,1387.5,1777.5,1595.0
Gujarat,2012-02-10,2735.5,3694.0,3276.0
Gujarat,2012-02-11,3598.0555555555557,4107.555555555556,3868.8055555555557
Gujarat,2012-02-12,1518.75,1771.25,1657.5
Gujarat,2012-02-13,7892.083333333333,9365.083333333334,8687.291666666666
Gujarat,2012-02-14,7555.416666666667,9178.333333333334,8409.375
Gujarat,2012-02-15,9421.7,11269.1,10487.35
Gujarat,2012-02-16,8387.272727272728,9841.818181818182,9240.0
Gujarat,2012-02-17,7568.636363636364,9239.09090909091,8441.363636363636
Gujarat,2012-02-18,7888.181818181818,9075.0,8661.363636363636
Gujarat,2012-02-19,2916.6666666666665,3916.6666666666665,3450.0
Gujarat,2012-02-20,3625.0,4250.0,3937.5
Gujarat,2012-02-21,7236.111111111111,10296.666666666666,9692.222222222223
Gujarat,2012-02-22,9373.0,10673.5,10163.75
Gujarat,2012-02-23,7322.0,9602.5,7846.5
Gujarat,2012-02-24,7117.692307692308,12302.307692307691,8630.76923076923
Gujarat,2012-02-25,8496.923076923076,9881.923076923076,9280.153846153846
Gujarat,2012-02-26,3218.3333333333335,3681.6666666666665,3450.0
Gujarat,2012-02-27,7587.5,9173.416666666666,8512.5
Gujarat,2012-02-28,7036.0,9573.5,7585.75
Gujarat,2012-02-29,9103.846153846154,10798.923076923076,10037.692307692309
Gujarat,2012-03-01,4707.058823529412,5390.058823529412,5111.058823529412
Gujarat,2012-03-02,6122.142857142857,7241.071428571428,6842.321428571428
Gujarat,2012-03-03,10055.0,11629.545454545454,10963.863636363636
Gujarat,2012-03-04,9167.692307692309,12020.615384615385,10785.0
Gujarat,2012-03-05,3196.5,3696.5,3471.5
Gujarat,2012-03-06,1419.0,2346.5,1920.7
Gujarat,2012-03-07,2858.823529411765,3451.235294117647,3175.5882352941176
Gujarat,2012-03-08,2550.3125,3300.9375,2930.3125
Gujarat,2012-03-09,1968.2142857142858,2636.785714285714,2350.714285714286
Gujarat,2012-03-10,2278.153846153846,3158.4615384615386,2737.769230769231
Gujarat,2012-03-11,3025.0,3617.1875,3331.125
Gujarat,2012-03-12,7179.761904761905,8103.380952380952,7740.5
Gujarat,2012-03-13,9161.5,11111.5,10221.5
Gujarat,2012-03-14,10085.714285714286,11851.42857142857,11382.42857142857
Gujarat,2012-03-15,12150.0,14000.0,13335.0
Gujarat,2012-03-16,13413.0,15762.5,14889.0
Gujarat,2012-03-17,10750.0,12165.0,11441.5625
Gujarat,2012-03-18,4583.333333333333,5083.333333333333,4833.333333333333
Gujarat,2012-03-19,14369.444444444445,16768.88888888889,15823.055555555555
Gujarat,2012-03-20,14879.09090909091,17300.454545454544,16185.90909090909
Gujarat,2012-03-21,14905.0,17766.0,16596.0
Gujarat,2012-03-22,12013.125,16513.125,14606.875
Gujarat,2012-03-23,10595.0,14208.5,12639.2
Gujarat,2012-03-24,10536.111111111111,12473.333333333334,11833.833333333334
Gujarat,2012-03-25,4250.0,5125.0,4700.0
Gujarat,2012-03-26,10515.454545454546,12156.818181818182,11354.318181818182
Gujarat,2012-03-27,7765.625,9439.375,8791.25
Gujarat,2012-03-28,7395.5,8702.0,8109.7
Gujarat,2012-03-29,6521.428571428572,7970.0,7264.285714285715
Gujarat,2012-03-30,3791.6666666666665,5210.0,4559.166666666667
Gujarat,2012-03-31,6321.428571428572,7680.0,7036.428571428572
Gujarat,2012-04-01,4821.25,5497.6875,5228.03125
Gujarat,2012-04-02,6196.818181818182,7215.454545454545,6862.727272727273
Gujarat,2012-04-03,4000.0,4750.0,4375.0
Gujarat,2012-04-04,6333.75,7560.416666666667,6909.583333333333
Gujarat,2012-04-05,2181.9444444444443,2675.8333333333335,2454.5555555555557
Gujarat,2012-04-06,3166.6666666666665,4501.388888888889,4054.1666666666665
Gujarat,2012-04-07,3878.3333333333335,4699.285714285715,4298.333333333333
Gujarat,2012-04-08,1396.1538461538462,2013.4615384615386,1737.6153846153845
Gujarat,2012-04-09,1925.3846153846155,2587.6923076923076,2273.846153846154
Gujarat,2012-04-10,2284.6153846153848,3162.3076923076924,2755.3846153846152
Gujarat,2012-04-11,1428.5714285714287,1780.0,1590.0
Gujarat,2012-04-12,7972.958333333333,8926.083333333334,8624.854166666666
Gujarat,2012-04-13,9910.78947368421,11492.368421052632,10573.157894736842
Gujarat,2012-04-14,3911.1111111111113,4818.888888888889,4421.666666666667
Gujarat,2012-04-15,3616.6666666666665,4240.833333333333,3968.6666666666665
Gujarat,2012-04-16,7394.705882352941,8439.117647058823,7935.294117647059
Gujarat,2012-04-17,7200.0,8205.625,7733.75
Gujarat,2012-04-18,6451.470588235294,8377.941176470587,7373.823529411765
Gujarat,2012-04-19,8224.666666666666,10148.0,9509.666666666666
Gujarat,2012-04-20,8078.05,9216.05,8683.4
Gujarat,2012-04-21,6226.470588235294,7256.764705882353,6756.323529411765
Gujarat,2012-04-22,2337.5,3229.375,2755.625
Gujarat,2012-04-23,1996.4285714285713,3033.5714285714284,2577.1428571428573
Gujarat,2012-04-24,2158.181818181818,3117.2727272727275,2707.909090909091
Gujarat,2012-04-25,4292.333333333333,5160.0,4786.833333333333
Gujarat,2012-04-26,2797.6666666666665,3661.3333333333335,3247.6666666666665
Gujarat,2012-04-27,3780.3333333333335,4380.0,4098.8
Gujarat,2012-04-28,2759.6875,3350.3125,3046.375
Gujarat,2012-04-29,1162.5,1559.375,1367.75
Gujarat,2012-04-30,4898.611111111111,5563.055555555556,5246.111111111111
Gujarat,2012-05-01,4677.35294117647,5346.882352941177,5100.058823529412
Gujarat,2012-05-02,2516.6666666666665,2866.6666666666665,2708.3333333333335
Gujarat,2012-05-03,12212.083333333334,14145.416666666666,13207.708333333334
Gujarat,2012-05-04,8394.0,10457.75,9607.125
Gujarat,2012-05-05,2257.6470588235293,2887.0588235294117,2634.235294117647
Gujarat,2012-05-06,5456.25,6413.333333333333,6005.625
Gujarat,2012-05-07,4845.909090909091,5612.272727272727,5305.0
Gujarat,2012-05-08,1457.142857142857,1972.857142857143,1718.5714285714287
Gujarat,2012-05-09,2107.5,2830.3571428571427,2482.8571428571427
Gujarat,2012-05-10,1823.1538461538462,2646.923076923077,2277.769230769231
Gujarat,2012-05-11,3474.5789473684213,4034.2105263157896,3741.8947368421054
Gujarat,2012-05-12,8123.75,9155.75,8827.125
Gujarat,2012-05-13,905.5555555555555,1274.4444444444443,1117.2222222222222
Gujarat,2012-05-14,3386.5625,4582.8125,3997.0
Gujarat,2012-05-15,5098.823529411765,5950.294117647059,5540.411764705882
Gujarat,2012-05-16,3770.625,4334.375,4061.5625
Gujarat,2012-05-17,2728.5714285714284,3188.214285714286,2958.3571428571427
Gujarat,2012-05-18,6436.8421052631575,6843.421052631579,6636.421052631579
Gujarat,2012-05-19,5067.35294117647,5425.0,5273.941176470588
Gujarat,2012-05-20,1280.0,1566.0,1435.0
Gujarat,2012-05-21,6294.444444444444,6818.611111111111,6522.222222222223
Gujarat,2012-05-22,6291.136363636364,6965.454545454545,6647.954545454545
Gujarat,2012-05-23,6013.0,6603.0,6324.0
Gujarat,2012-05-24,4547.368421052632,5387.631578947368,4996.315789473684
Gujarat,2012-05-25,4565.789473684211,5245.526315789473,4987.105263157895
Gujarat,2012-05-26,6276.944444444444,6757.5,6530.833333333333
Gujarat,2012-05-27,1120.625,1576.25,1370.25
Gujarat,2012-05-28,4543.5,5433.25,5063.0
Gujarat,2012-05-29,3715.0,4452.35294117647,4146.294117647059
Gujarat,2012-05-30,3955.0,4655.294117647059,4351.0
Gujarat,2012-05-31,2363.157894736842,2799.2105263157896,2586.684210526316
Gujarat,2012-06-01,4893.421052631579,5654.0526315789475,5323.8421052631575
Gujarat,2012-06-02,6368.181818181818,7388.727272727273,7060.227272727273
Gujarat,2012-06-03,6921.666666666667,8616.666666666666,7874.666666666667
Gujarat,2012-06-04,4165.0,5463.0,4821.2
Gujarat,2012-06-05,1271.875,1656.875,1491.25
Gujarat,2012-06-06,6387.391304347826,7267.173913043478,6845.95652173913
Gujarat,2012-06-07,3582.9545454545455,4252.045454545455,3949.7727272727275
Gujarat,2012-06-08,3593.214285714286,4348.214285714285,4079.285714285714
Gujarat,2012-06-09,1846.1538461538462,2720.3846153846152,2310.0
Gujarat,2012-06-10,2255.0,2913.5714285714284,2615.9285714285716
Gujarat,2012-06-11,3225.3333333333335,3981.9444444444443,3688.1111111111113
Gujarat,2012-06-12,9498.809523809523,10485.714285714286,10140.0
Gujarat,2012-06-13,5084.166666666667,6731.458333333333,6062.791666666667
Gujarat,2012-06-14,3389.4736842105262,4598.9473684210525,4115.921052631579
Gujarat,2012-06-15,3270.25,4827.0,4424.5
Gujarat,2012-06-16,4390.476190476191,5749.523809523809,5136.190476190476
Gujarat,2012-06-17,1732.7272727272727,2547.2727272727275,2118.818181818182
Gujarat,2012-06-18,6294.318181818182,7809.772727272727,6970.863636363636
Gujarat,2012-06-19,3222.222222222222,5386.388888888889,4676.388888888889
Gujarat,2012-06-20,4977.173913043478,6016.086956521739,5583.434782608696
Gujarat,2012-06-21,1597.9166666666667,2137.9166666666665,1943.0
Gujarat,2012-06-22,5871.875,6818.333333333333,6373.645833333333
Gujarat,2012-06-23,5223.571428571428,6105.952380952381,5770.714285714285
Gujarat,2012-06-24,1303.0,1817.0,1546.0
Gujarat,2012-06-25,5912.5,7226.875,6642.375
Gujarat,2012-06-26,5758.541666666667,7174.791666666667,6471.770833333333
Gujarat,2012-06-27,4441.304347826087,5528.260869565217,5117.173913043478
Gujarat,2012-06-28,4426.086956521739,5477.608695652174,4994.782608695652
Gujarat,2012-06-29,3853.809523809524,4800.238095238095,4476.761904761905
Gujarat,2012-06-30,3430.8333333333335,4322.777777777777,3962.3333333333335
Gujarat,2012-07-01,4655.882352941177,5346.764705882353,5052.235294117647
Gujarat,2012-07-02,5913.75,7311.25,5603.75
Gujarat,2012-07-03,9900.0,12520.0,11110.0
Gujarat,2012-07-04,7546.666666666667,9279.0,8390.833333333334
Gujarat,2012-07-05,3258.684210526316,3651.315789473684,3447.8947368421054
Gujarat,2012-07-06,3745.0,4886.304347826087,4254.434782608696
Gujarat,2012-07-07,4027.6315789473683,4544.473684210527,4311.578947368421
Gujarat,2012-07-08,3457.8571428571427,4236.428571428572,3953.214285714286
Gujarat,2012-07-09,2337.5,3100.8333333333335,2758.75
Gujarat,2012-07-10,1487.5,1627.5,1563.75
Gujarat,2012-07-11,3863.409090909091,4619.090909090909,4291.181818181818
Gujarat,2012-07-12,8973.333333333334,9810.761904761905,9473.261904761905
Gujarat,2012-07-13,5020.961538461538,6645.576923076923,5493.25
Gujarat,2012-07-14,3122.777777777778,5776.388888888889,5236.666666666667
Gujarat,2012-07-15,1247.5,1718.3333333333333,1489.1666666666667
Gujarat,2012-07-16,3760.0,4759.0,4305.1
Gujarat,2012-07-17,4408.1578947368425,5351.0526315789475,4954.473684210527
Gujarat,2012-07-18,3876.3888888888887,4776.111111111111,4480.666666666667
Gujarat,2012-07-19,4534.117647058823,5396.470588235294,4949.882352941177
Gujarat,2012-07-20,3606.75,4475.25,4050.9
Gujarat,2012-07-21,3175.9375,4199.6875,3790.3125
Gujarat,2012-07-22,1425.0,1985.8333333333333,1713.6666666666667
Gujarat,2012-07-23,2876.25,4226.666666666667,3569.5416666666665
Gujarat,2012-07-24,4270.263157894737,4777.105263157895,4526.0526315789475
Gujarat,2012-07-25,3433.75,4304.125,3978.4375
Gujarat,2012-07-26,2990.625,3506.875,3273.75
Gujarat,2012-07-27,2727.6666666666665,3477.3333333333335,3280.6666666666665
Gujarat,2012-07-28,3358.4615384615386,4046.923076923077,3736.923076923077
Gujarat,2012-07-29,1662.5,1930.8333333333333,1817.5
Gujarat,2012-07-30,2053.214285714286,2781.0714285714284,2425.8571428571427
Gujarat,2012-07-31,3650.3333333333335,4206.333333333333,3943.3333333333335
Gujarat,2012-08-01,2000.0,2540.0,2301.25
Gujarat,2012-08-02,7542.083333333333,8517.083333333334,8117.916666666667
Gujarat,2012-08-03,5000.0,6000.0,5500.0
Gujarat,2012-08-04,4542.5,5627.5,4894.166666666667
Gujarat,2012-08-05,2146.6666666666665,2783.0555555555557,2506.6666666666665
Gujarat,2012-08-06,4442.291666666667,5422.5,4878.75
Gujarat,2012-08-07,1297.7777777777778,1603.888888888889,1442.4444444444443
Gujarat,2012-08-08,3845.4545454545455,4230.0,4046.818181818182
Gujarat,2012-08-09,1570.0,2341.0,2000.5
Gujarat,2012-08-10,2215.0,2935.3571428571427,2610.9285714285716
Gujarat,2012-08-11,3591.1052631578946,4202.631578947368,3982.9473684210525
Gujarat,2012-08-12,9617.142857142857,10635.0,10318.47619047619
Gujarat,2012-08-13,2778.5714285714284,3382.8571428571427,3112.1428571428573
Gujarat,2012-08-14,1746.923076923077,2458.4615384615386,2163.846153846154
Gujarat,2012-08-15,1277.5,1780.8333333333333,1562.5
Gujarat,2012-08-16,2108.3333333333335,2813.3333333333335,2490.0
Gujarat,2012-08-17,1233.3333333333333,1927.7777777777778,1588.888888888889
Gujarat,2012-08-18,1722.2222222222222,2517.777777777778,2150.5555555555557
Gujarat,2012-08-19,1475.0,1927.5,1726.25
Gujarat,2012-08-20,1375.0,2207.5,1838.125
Gujarat,2012-08-21,1442.3076923076924,2136.153846153846,1796.923076923077
Gujarat,2012-08-22,1604.2307692307693,2297.3076923076924,1983.4615384615386
Gujarat,2012-08-23,2942.1428571428573,3455.0,3209.285714285714
Gujarat,2012-08-24,1800.0,2728.4615384615386,2283.4615384615386
Gujarat,2012-08-25,1583.3333333333333,2378.8888888888887,2008.888888888889
Gujarat,2012-08-26,1437.5,1665.0,1563.75
Gujarat,2012-08-27,1467.7272727272727,2259.5454545454545,1875.0
Gujarat,2012-08-28,2107.6923076923076,2870.0,2496.5384615384614
Gujarat,2012-08-29,1624.1666666666667,2392.9166666666665,2043.9166666666667
Gujarat,2012-08-30,1554.2307692307693,2335.3846153846152,1975.5384615384614
Gujarat,2012-08-31,1466.6666666666667,2156.6666666666665,1845.0
Gujarat,2012-09-01,3596.5384615384614,4456.923076923077,4053.4615384615386
Gujarat,2012-09-02,7312.727272727273,8353.636363636364,8066.318181818182
Gujarat,2012-09-03,7083.888888888889,8500.555555555555,7766.944444444444
Gujarat,2012-09-04,8584.70588235294,10749.70588235294,9942.029411764706
Gujarat,2012-09-05,4026.25,5131.5,4746.5
Gujarat,2012-09-06,3632.608695652174,5014.565217391304,4394.869565217391
Gujarat,2012-09-07,4045.0,5419.761904761905,4784.761904761905
Gujarat,2012-09-08,1184.375,1670.625,1446.25
Gujarat,2012-09-09,1550.0,2177.5,1876.25
Gujarat,2012-09-10,2010.7142857142858,2986.5,2520.0714285714284
Gujarat,2012-09-11,3220.5,3912.25,3587.9
Gujarat,2012-09-12,1425.0,2116.25,1776.75
Gujarat,2012-09-13,2770.8333333333335,3667.5,3250.4166666666665
Gujarat,2012-09-14,2621.25,3609.5833333333335,3157.0833333333335
Gujarat,2012-09-15,2550.0,3615.714285714286,3179.285714285714
Gujarat,2012-09-16,400.0,700.0,550.0
Gujarat,2012-09-17,2763.6363636363635,3587.7272727272725,3238.6363636363635
Gujarat,2012-09-18,2878.4615384615386,3694.6153846153848,3325.0
Gujarat,2012-09-19,2083.3333333333335,3118.3333333333335,2634.1666666666665
Gujarat,2012-09-20,2050.0,2701.6666666666665,2425.8333333333335
Gujarat,2012-09-21,2752.2727272727275,3694.090909090909,3245.909090909091
Gujarat,2012-09-22,2787.2727272727275,3647.2727272727275,3271.818181818182
Gujarat,2012-09-23,1750.0,2501.6666666666665,2292.5
Gujarat,2012-09-24,2233.3333333333335,3167.5,2762.9166666666665
Gujarat,2012-09-25,1935.0,3068.5,2539.3
Gujarat,2012-09-26,2474.5,3460.5,3017.5
Gujarat,2012-09-27,2600.0,3425.8333333333335,3058.75
Gujarat,2012-09-28,2254.1666666666665,3221.6666666666665,2796.25
Gujarat,2012-09-29,2889.4444444444443,3585.0,3265.0
Gujarat,2012-09-30,2825.0,3465.0,3157.5
Gujarat,2012-10-01,4253.125,5547.1875,5215.15625
Gujarat,2012-10-02,6626.25,8355.5,7686.666666666667
Gujarat,2012-10-03,7439.444444444444,10253.333333333334,9419.944444444445
Gujarat,2012-10-04,8590.333333333334,10271.0,9426.666666666666
Gujarat,2012-10-05,7273.04347826087,7936.521739130435,7619.782608695652
Gujarat,2012-10-06,1490.625,2498.125,1991.25
Gujarat,2012-10-07,2425.0,3148.3333333333335,2862.222222222222
Gujarat,2012-10-08,1347.0,1839.0,1653.0
Gujarat,2012-10-09,2250.4545454545455,3292.2727272727275,2785.0
Gujarat,2012-10-10,2522.0,3199.3333333333335,2897.2
Gujarat,2012-10-11,3935.6666666666665,4736.666666666667,4394.0
Gujarat,2012-10-12,8925.75,9769.0,9430.275
Gujarat,2012-10-13,3041.818181818182,4008.6363636363635,3578.6363636363635
Gujarat,2012-10-14,1120.0,1664.0,1402.0
Gujarat,2012-10-15,3255.909090909091,4141.363636363636,3694.2727272727275
Gujarat,2012-10-16,2533.9285714285716,3419.3571428571427,3003.4285714285716
Gujarat,2012-10-17,2936.3636363636365,3783.5454545454545,3382.4545454545455
Gujarat,2012-10-18,2625.0,3738.3333333333335,3217.0833333333335
Gujarat,2012-10-19,3131.153846153846,3961.153846153846,3571.0
Gujarat,2012-10-20,2719.230769230769,3364.230769230769,3062.8846153846152
Gujarat,2012-10-21,1375.0,2005.0,1702.5
Gujarat,2012-10-22,3229.230769230769,3644.6923076923076,3450.076923076923
Gujarat,2012-10-23,2677.2727272727275,3442.7272727272725,3080.4545454545455
Gujarat,2012-10-24,1150.0,1862.0,1556.0
Gujarat,2012-10-25,3360.714285714286,3987.1428571428573,3708.5714285714284
Gujarat,2012-10-26,2589.285714285714,3355.3571428571427,3017.1428571428573
Gujarat,2012-10-27,3450.4166666666665,4235.916666666667,3877.4166666666665
Gujarat,2012-10-28,1150.0,1312.0,1241.0
Gujarat,2012-10-29,3213.8888888888887,4231.111111111111,3854.777777777778
Gujarat,2012-10-30,4050.3333333333335,4592.666666666667,4368.666666666667
Gujarat,2012-10-31,3081.818181818182,3749.181818181818,3477.090909090909
Gujarat,2012-11-01,4915.3125,5682.875,5347.9375
Gujarat,2012-11-02,7226.0,8936.6,8283.75
Gujarat,2012-11-03,3751.6666666666665,4500.0,4125.666666666667
Gujarat,2012-11-04,9120.29411764706,11051.470588235294,9984.117647058823
Gujarat,2012-11-05,9427.631578947368,10427.368421052632,9880.0
Gujarat,2012-11-06,4951.041666666667,6498.541666666667,5931.958333333333
Gujarat,2012-11-07,1972.0588235294117,2880.0,2585.5882352941176
Gujarat,2012-11-08,1462.5,4401.25,1694.375
Gujarat,2012-11-09,2169.230769230769,3169.6153846153848,2719.3846153846152
Gujarat,2012-11-10,2709.285714285714,3466.785714285714,3129.285714285714
Gujarat,2012-11-11,1225.0,1427.5,1326.25
Gujarat,2012-11-12,8409.75,9179.8,8859.425
Gujarat,2012-11-13,1440.0,1922.0,1721.0
Gujarat,2012-11-14,1950.0,2255.0,2102.5
Gujarat,2012-11-15,1800.0,2305.0,2102.5
Gujarat,2012-11-16,2133.3333333333335,2662.777777777778,2441.1111111111113
Gujarat,2012-11-17,1078.5714285714287,1694.2857142857142,1407.857142857143
Gujarat,2012-11-18,2325.0,2745.8333333333335,2539.6666666666665
Gujarat,2012-11-19,3919.6875,4646.5,4342.625
Gujarat,2012-11-20,4198.823529411765,4860.294117647059,4566.35294117647
Gujarat,2012-11-21,5028.571428571428,5668.571428571428,5442.761904761905
Gujarat,2012-11-22,4716.75,5377.05,5130.15
Gujarat,2012-11-23,5265.0,5818.3,5623.05
Gujarat,2012-11-24,5375.476190476191,5903.619047619048,5670.761904761905
Gujarat,2012-11-25,1833.3333333333333,2003.3333333333333,1926.6666666666667
Gujarat,2012-11-26,5446.739130434783,6003.695652173913,5790.804347826087
Gujarat,2012-11-27,5299.318181818182,6124.318181818182,5751.477272727273
Gujarat,2012-11-28,4581.785714285715,5297.5,4979.928571428572
Gujarat,2012-11-29,6265.476190476191,6987.476190476191,6672.357142857143
Gujarat,2012-11-30,6353.913043478261,7305.913043478261,6868.739130434783
Gujarat,2012-12-01,4651.923076923077,5607.692307692308,5270.192307692308
Gujarat,2012-12-02,2333.3333333333335,3166.6666666666665,2766.6666666666665
Gujarat,2012-12-03,5821.428571428572,6728.571428571428,6325.0
Gujarat,2012-12-04,8065.0,9929.411764705883,9208.676470588236
Gujarat,2012-12-05,4262.75,4851.0,4585.65
Gujarat,2012-12-06,4890.434782608696,6621.521739130435,6107.217391304348
Gujarat,2012-12-07,3513.6363636363635,4373.409090909091,4048.7272727272725
Gujarat,2012-12-08,1240.0,1482.0,1361.0
Gujarat,2012-12-09,2261.6666666666665,3104.1666666666665,2712.0833333333335
Gujarat,2012-12-10,2358.9285714285716,3292.5,2967.3571428571427
Gujarat,2012-12-11,2271.25,2759.5833333333335,2556.6666666666665
Gujarat,2012-12-12,7343.181818181818,8443.863636363636,8029.227272727273
Gujarat,2012-12-13,8968.0,10008.333333333334,9479.533333333333
Gujarat,2012-12-14,8214.545454545454,9607.045454545454,9222.954545454546
Gujarat,2012-12-15,8708.681818181818,9882.727272727272,9413.25
Gujarat,2012-12-16,1650.0,2086.6666666666665,1910.0
Gujarat,2012-12-17,5125.0,6153.333333333333,5839.444444444444
Gujarat,2012-12-18,8354.782608695652,9195.434782608696,8851.869565217392
Gujarat,2012-12-19,8430.416666666666,9321.041666666666,8991.125
Gujarat,2012-12-20,7035.0,8571.923076923076,8204.846153846154
Gujarat,2012-12-21,8055.652173913043,9588.04347826087,9103.260869565218
Gujarat,2012-12-22,8691.739130434782,9577.173913043478,9200.978260869566
Gujarat,2012-12-23,2475.0,2796.25,2648.0
Gujarat,2012-12-24,8429.318181818182,9221.227272727272,8842.75
Gujarat,2012-12-25,6589.0,7195.5,7011.0
Gujarat,2012-12-26,6860.227272727273,7866.863636363636,7457.454545454545
Gujarat,2012-12-27,6441.818181818182,7278.727272727273,6963.795454545455
Gujarat,2012-12-28,7108.611111111111,7781.666666666667,7513.166666666667
Gujarat,2012-12-29,7292.75,8048.4,7749.4
Gujarat,2012-12-30,2300.0,2636.6666666666665,2485.0
Gujarat,2012-12-31,7541.75,8872.05,8495.55
Haryana,2012-01-01,3350.0,3920.0,3400.0
Haryana,2012-01-02,9661.666666666666,10719.166666666666,10020.833333333334
Haryana,2012-01-03,17567.5,18943.75,18047.5
Haryana,2012-01-04,28170.0,29500.0,29500.0
Haryana,2012-01-05,29690.0,30890.0,30300.0
Haryana,2012-01-06,900.0,900.0,900.0
Haryana,2012-01-07,7575.0,9890.0,9700.0
Haryana,2012-01-08,8700.0,10755.0,8905.0
Haryana,2012-01-09,8390.0,9800.0,8800.0
Haryana,2012-01-10,7207.0,7527.0,7207.0
Haryana,2012-01-11,8483.6,9298.5,9130.0
Haryana,2012-01-12,10112.3,11746.8,10802.7
Haryana,2012-01-13,7886.75,8490.125,7941.875
Haryana,2012-01-14,8719.42857142857,9227.857142857143,8775.0
Haryana,2012-01-15,5850.0,6556.0,5550.0
Haryana,2012-01-16,8655.0,9631.4,8710.0
Haryana,2012-01-17,8538.714285714286,10009.285714285714,9542.857142857143
Haryana,2012-01-18,8402.857142857143,9859.857142857143,9614.285714285714
Haryana,2012-01-19,8271.42857142857,10400.57142857143,9421.42857142857
Haryana,2012-01-20,7540.0,9256.333333333334,8165.333333333333
Haryana,2012-01-21,10412.2,11854.0,11375.0
Haryana,2012-01-22,5800.0,7475.0,6000.0
Haryana,2012-01-23,9511.0,10658.0,9811.0
Haryana,2012-01-24,9253.0,10495.0,9700.0
Haryana,2012-01-25,6684.2,8164.0,7272.0
Haryana,2012-01-26,11215.0,12563.333333333334,11883.333333333334
Haryana,2012-01-27,7048.0,7803.8,7096.0
Haryana,2012-01-28,6937.5,7866.25,7085.0
Haryana,2012-01-29,9050.0,11690.0,11140.0
Haryana,2012-01-30,8433.75,9474.25,8802.5
Haryana,2012-01-31,10537.5,11337.5,11012.5
Haryana,2012-02-01,6432.727272727273,7001.272727272727,6831.909090909091
Haryana,2012-02-02,10147.5,11837.5,11189.5
Haryana,2012-02-03,11015.0,12570.0,12465.0
Haryana,2012-02-04,27200.0,30905.5,30525.5
Haryana,2012-02-05,25100.0,30900.0,30300.0
Haryana,2012-02-06,13195.5,15327.5,14645.0
Haryana,2012-02-07,15660.0,18760.0,18400.0
Haryana,2012-02-08,20990.0,20990.0,20990.0
Haryana,2012-02-09,8390.0,9800.0,8800.0
Haryana,2012-02-10,4659.25,5701.75,5669.25
Haryana,2012-02-11,7280.555555555556,8083.666666666667,7774.111111111111
Haryana,2012-02-12,9300.0,12550.0,10900.0
Haryana,2012-02-13,9785.0,11522.2,10350.0
Haryana,2012-02-14,11606.4,12600.0,11440.0
Haryana,2012-02-15,10780.0,12641.0,11405.2
Haryana,2012-02-16,11915.833333333334,13103.333333333334,12333.333333333334
Haryana,2012-02-17,9760.0,12763.0,12174.2
Haryana,2012-02-18,13057.0,14471.0,14269.0
Haryana,2012-02-19,14500.0,15460.0,15260.0
